test_acc,total_forgetting,forgetting_per_task,Experiment with num_teachers,temperature,kd_method,reg_method,replay_method,data_free_kd,use_generator,onlyCAT,IF_BINARIZE,IF_OnlyTransferPartialCAMs,CAMs_Nums,generator_lr,lambda_ewc,exemplar_store_size,generator_num_epochs,task_accuracies_task1,task_accuracies_task2,softmax
99.16855631,99.55231305,99.55231305,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.55231305,99.16855631,TRUE
99.21894684,99.61863704,99.61863704,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.61863704,99.21894684,FALSE
99.14336105,99.40308407,99.40308407,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.40308407,99.14336105,TRUE
99.2441421,99.51915105,99.51915105,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.51915105,99.2441421,FALSE
99.37011842,99.28701708,99.28701708,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,10,99.28701708,99.37011842,TRUE
99.42050894,99.35334107,99.35334107,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,10,99.35334107,99.42050894,FALSE
99.31972789,99.63521804,99.63521804,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,20,99.63521804,99.31972789,TRUE
99.06777526,99.43624606,99.43624606,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,20,99.43624606,99.06777526,FALSE
99.44570421,99.51915105,99.51915105,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,10,99.51915105,99.44570421,TRUE
99.21894684,99.56889405,99.56889405,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,10,99.56889405,99.21894684,FALSE
99.31972789,99.58547505,99.58547505,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,20,99.58547505,99.31972789,TRUE
98.86621315,99.63521804,99.63521804,2,2,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,20,99.63521804,98.86621315,FALSE
99.29453263,99.50257005,99.50257005,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,10,99.50257005,99.29453263,TRUE
99.2441421,99.51915105,99.51915105,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,10,99.51915105,99.2441421,FALSE
99.31972789,99.43624606,99.43624606,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,20,99.43624606,99.31972789,TRUE
99.2441421,99.33676007,99.33676007,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,20,99.33676007,99.2441421,FALSE
99.14336105,99.68496103,99.68496103,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,10,99.68496103,99.14336105,TRUE
99.44570421,99.30359808,99.30359808,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,10,99.30359808,99.44570421,FALSE
99.19375157,99.53573205,99.53573205,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,20,99.53573205,99.19375157,TRUE
99.37011842,99.58547505,99.58547505,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,20,99.58547505,99.37011842,FALSE
99.44570421,99.23727408,99.23727408,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.23727408,99.44570421,TRUE
99.26933736,99.63521804,99.63521804,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.63521804,99.26933736,FALSE
99.29453263,99.61863704,99.61863704,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,99.61863704,99.29453263,TRUE
99.39531368,99.68496103,99.68496103,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,99.68496103,99.39531368,FALSE
99.2441421,99.55231305,99.55231305,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.55231305,99.2441421,TRUE
99.42050894,99.56889405,99.56889405,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.56889405,99.42050894,FALSE
99.26933736,99.51915105,99.51915105,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.51915105,99.26933736,TRUE
99.47089947,99.45282706,99.45282706,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.45282706,99.47089947,FALSE
99.19375157,99.36992207,99.36992207,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,10,99.36992207,99.19375157,TRUE
99.42050894,99.61863704,99.61863704,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,10,99.61863704,99.42050894,FALSE
99.06777526,99.70154203,99.70154203,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,20,99.70154203,99.06777526,TRUE
99.19375157,99.51915105,99.51915105,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,20,99.51915105,99.19375157,FALSE
99.19375157,99.68496103,99.68496103,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,10,99.68496103,99.19375157,TRUE
99.39531368,99.55231305,99.55231305,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,10,99.55231305,99.39531368,FALSE
99.52129,99.66838004,99.66838004,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,20,99.66838004,99.52129,TRUE
99.54648526,99.30359808,99.30359808,2,5,cat,None,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,20,99.30359808,99.54648526,FALSE
96.87578735,91.16232797,91.16232797,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,10,98.98855911,96.87578735,TRUE
96.39707735,89.02337921,89.02337921,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,10,98.88907312,96.39707735,FALSE
96.47266314,97.36362129,97.36362129,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,20,99.0714641,96.47266314,TRUE
97.02695893,96.86619134,96.86619134,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,20,96.94909634,97.02695893,FALSE
95.89317208,94.74382358,94.74382358,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,10,98.69010114,95.89317208,TRUE
95.0617284,96.94909634,96.94909634,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,10,97.38020229,95.0617284,FALSE
94.5074326,96.43508539,96.43508539,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,20,97.69524125,94.5074326,TRUE
96.7750063,97.36362129,97.36362129,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,20,98.67352015,96.7750063,FALSE
94.7845805,94.03084066,94.03084066,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,96.18637042,94.7845805,TRUE
96.2962963,94.36246062,94.36246062,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,98.30873819,96.2962963,FALSE
96.11992945,95.50654949,95.50654949,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,98.40822418,96.11992945,TRUE
96.09473419,96.75012436,96.75012436,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,98.1926712,96.09473419,FALSE
95.01133787,97.56259327,97.56259327,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,98.35848118,95.01133787,TRUE
96.37188209,86.28751451,86.28751451,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,98.60719615,96.37188209,FALSE
92.29024943,87.2657934,87.2657934,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,97.44652628,92.29024943,TRUE
93.37364575,86.93417344,86.93417344,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,98.30873819,93.37364575,FALSE
91.45880574,85.4750456,85.4750456,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,10,94.27955563,91.45880574,TRUE
90.50138574,91.01309899,91.01309899,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,10,94.76040458,90.50138574,FALSE
90.67775258,92.60487481,92.60487481,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,20,96.55115238,90.67775258,TRUE
93.14688838,87.89587133,87.89587133,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,20,97.21439231,93.14688838,FALSE
93.5500126,92.24009285,92.24009285,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,10,98.50771016,93.5500126,TRUE
93.09649786,88.11142431,88.11142431,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,10,97.84447024,93.09649786,FALSE
92.59259259,97.33045929,97.33045929,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,20,97.92737523,92.59259259,TRUE
94.05391786,89.71978113,89.71978113,2,5,cat,EWC,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,20,98.06002321,94.05391786,FALSE
99.14336105,99.53573205,99.53573205,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,10,99.53573205,99.14336105,TRUE
99.21894684,99.53573205,99.53573205,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,10,99.53573205,99.21894684,FALSE
99.04257999,99.53573205,99.53573205,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,20,99.53573205,99.04257999,TRUE
99.31972789,99.45282706,99.45282706,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,100,20,99.45282706,99.31972789,FALSE
99.16855631,99.53573205,99.53573205,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,10,99.53573205,99.16855631,TRUE
99.21894684,99.68496103,99.68496103,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,10,99.68496103,99.21894684,FALSE
99.2441421,99.61863704,99.61863704,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,20,99.61863704,99.2441421,TRUE
99.26933736,99.58547505,99.58547505,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,500,500,20,99.58547505,99.26933736,FALSE
98.79062736,99.30359808,99.30359808,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.30359808,98.79062736,TRUE
99.14336105,99.50257005,99.50257005,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.50257005,99.14336105,FALSE
99.42050894,99.63521804,99.63521804,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,99.63521804,99.42050894,TRUE
99.19375157,99.56889405,99.56889405,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,99.56889405,99.19375157,FALSE
99.19375157,99.60205604,99.60205604,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.60205604,99.19375157,TRUE
99.39531368,99.61863704,99.61863704,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.61863704,99.39531368,FALSE
99.16855631,99.46940806,99.46940806,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.46940806,99.16855631,TRUE
99.11816578,99.60205604,99.60205604,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.60205604,99.11816578,FALSE
98.84101789,99.58547505,99.58547505,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,10,99.58547505,98.84101789,TRUE
99.19375157,99.66838004,99.66838004,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,10,99.66838004,99.19375157,FALSE
99.16855631,99.60205604,99.60205604,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,20,99.60205604,99.16855631,TRUE
99.34492315,99.70154203,99.70154203,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,100,20,99.70154203,99.34492315,FALSE
99.2441421,99.33676007,99.33676007,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,10,99.33676007,99.2441421,TRUE
99.14336105,99.60205604,99.60205604,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,10,99.60205604,99.14336105,FALSE
99.11816578,99.36992207,99.36992207,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,20,99.36992207,99.11816578,TRUE
99.16855631,99.43624606,99.43624606,2,5,cat,SI,None,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,5000,500,20,99.43624606,99.16855631,FALSE
99.44570421,99.46940806,99.46940806,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,5,99.46940806,99.44570421,TRUE
99.26933736,99.58547505,99.58547505,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,5,99.58547505,99.26933736,FALSE
99.21894684,99.61863704,99.61863704,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,10,99.61863704,99.21894684,TRUE
99.34492315,99.55231305,99.55231305,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,10,99.55231305,99.34492315,FALSE
99.47089947,99.41966506,99.41966506,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,20,99.41966506,99.47089947,TRUE
99.26933736,99.61863704,99.61863704,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,20,99.61863704,99.26933736,FALSE
99.52129,99.66838004,99.66838004,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,5,99.66838004,99.52129,TRUE
99.42050894,99.48598906,99.48598906,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,5,99.48598906,99.42050894,FALSE
99.21894684,99.58547505,99.58547505,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.58547505,99.21894684,TRUE
99.42050894,99.53573205,99.53573205,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.53573205,99.42050894,FALSE
98.96699421,99.56889405,99.56889405,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,99.56889405,98.96699421,TRUE
99.31972789,99.53573205,99.53573205,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,99.53573205,99.31972789,FALSE
99.34492315,99.63521804,99.63521804,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,5,99.63521804,99.34492315,TRUE
99.29453263,99.48598906,99.48598906,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,5,99.48598906,99.29453263,FALSE
99.52129,99.66838004,99.66838004,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.66838004,99.52129,TRUE
99.31972789,99.48598906,99.48598906,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.48598906,99.31972789,FALSE
99.09297052,99.56889405,99.56889405,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.56889405,99.09297052,TRUE
99.39531368,99.58547505,99.58547505,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.58547505,99.39531368,FALSE
99.2441421,99.66838004,99.66838004,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,5,99.66838004,99.2441421,TRUE
99.47089947,99.65179904,99.65179904,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,5,99.65179904,99.47089947,FALSE
99.44570421,99.63521804,99.63521804,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,10,99.63521804,99.44570421,TRUE
99.31972789,99.55231305,99.55231305,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,10,99.55231305,99.31972789,FALSE
99.29453263,99.48598906,99.48598906,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,20,99.48598906,99.29453263,TRUE
99.31972789,99.53573205,99.53573205,2,2,cat,None,exemplar,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,20,99.53573205,99.31972789,FALSE
99.16855631,99.51915105,99.51915105,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,5,99.51915105,99.16855631,TRUE
99.16855631,99.68496103,99.68496103,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,5,99.68496103,99.16855631,FALSE
99.29453263,99.61863704,99.61863704,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,10,99.61863704,99.29453263,TRUE
99.39531368,99.60205604,99.60205604,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,10,99.60205604,99.39531368,FALSE
99.2441421,99.63521804,99.63521804,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,20,99.63521804,99.2441421,TRUE
99.29453263,99.65179904,99.65179904,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,20,99.65179904,99.29453263,FALSE
99.49609473,99.43624606,99.43624606,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,5,99.43624606,99.49609473,TRUE
99.31972789,99.48598906,99.48598906,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,5,99.48598906,99.31972789,FALSE
99.44570421,99.46940806,99.46940806,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.46940806,99.44570421,TRUE
99.49609473,99.73470403,99.73470403,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.73470403,99.49609473,FALSE
99.37011842,99.66838004,99.66838004,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,99.66838004,99.37011842,TRUE
99.14336105,99.60205604,99.60205604,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,99.60205604,99.14336105,FALSE
99.37011842,99.46940806,99.46940806,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,5,99.46940806,99.37011842,TRUE
99.31972789,99.73470403,99.73470403,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,5,99.73470403,99.31972789,FALSE
99.52129,99.50257005,99.50257005,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.50257005,99.52129,TRUE
99.34492315,99.60205604,99.60205604,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.60205604,99.34492315,FALSE
99.42050894,99.61863704,99.61863704,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.61863704,99.42050894,TRUE
99.06777526,99.51915105,99.51915105,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.51915105,99.06777526,FALSE
99.16855631,99.45282706,99.45282706,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,5,99.45282706,99.16855631,TRUE
99.21894684,99.55231305,99.55231305,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,5,99.55231305,99.21894684,FALSE
99.09297052,98.92223512,98.92223512,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,10,98.92223512,99.09297052,TRUE
99.37011842,99.61863704,99.61863704,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,10,99.61863704,99.37011842,FALSE
99.16855631,99.66838004,99.66838004,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,20,99.66838004,99.16855631,TRUE
99.19375157,99.63521804,99.63521804,2,2,cat,None,exemplar,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,20,99.63521804,99.19375157,FALSE
99.34492315,99.63521804,99.63521804,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,5,99.63521804,99.34492315,TRUE
99.19375157,99.48598906,99.48598906,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,5,99.48598906,99.19375157,FALSE
99.49609473,99.60205604,99.60205604,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,10,99.60205604,99.49609473,TRUE
99.31972789,99.60205604,99.60205604,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,10,99.60205604,99.31972789,FALSE
99.37011842,99.56889405,99.56889405,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,20,99.56889405,99.37011842,TRUE
99.34492315,99.55231305,99.55231305,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,50,20,99.55231305,99.34492315,FALSE
99.2441421,99.48598906,99.48598906,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,5,99.48598906,99.2441421,TRUE
99.42050894,99.63521804,99.63521804,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,5,99.63521804,99.42050894,FALSE
99.39531368,99.17095009,99.17095009,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.17095009,99.39531368,TRUE
99.29453263,99.50257005,99.50257005,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.50257005,99.29453263,FALSE
99.21894684,99.50257005,99.50257005,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,99.50257005,99.21894684,TRUE
99.47089947,99.53573205,99.53573205,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,100,20,99.53573205,99.47089947,FALSE
99.37011842,99.51915105,99.51915105,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,5,99.51915105,99.37011842,TRUE
99.29453263,99.53573205,99.53573205,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,5,99.53573205,99.29453263,FALSE
99.19375157,99.66838004,99.66838004,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.66838004,99.19375157,TRUE
99.37011842,99.45282706,99.45282706,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,10,99.45282706,99.37011842,FALSE
99.29453263,99.61863704,99.61863704,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.61863704,99.29453263,TRUE
99.54648526,99.50257005,99.50257005,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,500,20,99.50257005,99.54648526,FALSE
99.31972789,99.56889405,99.56889405,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,5,99.56889405,99.31972789,TRUE
99.29453263,99.45282706,99.45282706,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,5,99.45282706,99.29453263,FALSE
99.31972789,99.70154203,99.70154203,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,10,99.70154203,99.31972789,TRUE
99.42050894,99.55231305,99.55231305,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,10,99.55231305,99.42050894,FALSE
99.29453263,99.48598906,99.48598906,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,20,99.48598906,99.29453263,TRUE
99.37011842,99.66838004,99.66838004,2,2,cat,None,generative,None,TRUE,FALSE,FALSE,FALSE,1,0.0001,1000,1000,20,99.66838004,99.37011842,FALSE
99.44570421,99.45282706,99.45282706,2,2,cat,None,generative,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,5,99.45282706,99.44570421,TRUE
99.2441421,99.32017907,99.32017907,2,2,cat,None,generative,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,5,99.32017907,99.2441421,FALSE
99.47089947,99.25385508,99.25385508,2,2,cat,None,generative,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,10,99.25385508,99.47089947,TRUE
99.42050894,99.46940806,99.46940806,2,2,cat,None,generative,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,10,99.46940806,99.42050894,FALSE
99.26933736,99.60205604,99.60205604,2,2,cat,None,generative,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,20,99.60205604,99.26933736,TRUE
99.34492315,99.61863704,99.61863704,2,2,cat,None,generative,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,50,20,99.61863704,99.34492315,FALSE
99.37011842,99.58547505,99.58547505,2,2,cat,None,generative,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,5,99.58547505,99.37011842,TRUE
99.16855631,99.66838004,99.66838004,2,2,cat,None,generative,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,5,99.66838004,99.16855631,FALSE
99.39531368,99.51915105,99.51915105,2,2,cat,None,generative,None,FALSE,FALSE,FALSE,FALSE,1,0.0001,1000,100,10,99.51915105,99.39531368,TRUE
